,GARCH,EGARCH,GJR-GARCH,HAR-RV,LightGBM,XGBoost,Ensemble,actual
2024-12-02,0.10873622838463254,0.11498758291124216,0.10535281965649985,0.09070368321368286,0.08777987986806123,0.08193327,0.0957399304887922,0.06518298721193545
2024-12-03,0.10445709933987406,0.10718858962664445,0.10254933290799201,0.09047197042932523,0.0863445524271265,0.07982872,0.09375787406544193,0.06842963168629589
2024-12-04,0.1057635543304742,0.11058947906381417,0.10025416238196375,0.08908038827192488,0.08857170808384983,0.08063001,0.09447188356208297,0.07862268893187183
2024-12-05,0.10227903729347161,0.10548891213330829,0.09876855387002453,0.0893674278502,0.08932801218365681,0.08210625,0.09365815910910948,0.08654675289728332
2024-12-06,0.09959254918985064,0.1020631321268509,0.09665967380427677,0.08673586437810246,0.08625810925345218,0.0752412,0.09086217427380176,0.08471895748068098
2024-12-09,0.10188884436367668,0.1059779970420943,0.10349715503298727,0.08043939780281795,0.09974121626501765,0.09147951,0.0940231528105041,0.07737991025654496
2024-12-10,0.09963060308959724,0.10393288792118986,0.10285353670455381,0.0848885386961259,0.10480867139498518,0.096551016,0.09644260439356944,0.07936626265540958
2024-12-11,0.10587618187090414,0.11204019948524647,0.10071834208972609,0.0855489777757012,0.09371859549451593,0.08591294,0.09504791838037376,0.21939408017974354
2024-12-12,0.10601667438790542,0.11348060214663551,0.10500434415940106,0.08959890127473377,0.10098133791793666,0.09597425,0.09886563786019194,0.21606982828813304
2024-12-13,0.10200353610372695,0.10475404831143505,0.10223364864558163,0.09341843636578015,0.09871508497568784,0.10117012,0.09804568581506497,0.22929501787573373
2024-12-16,0.10054302668513654,0.10419371967772997,0.09982822222692354,0.09381365812784,0.10503754316395923,0.10609605,0.09979807599231193,0.23347058888901956
2024-12-17,0.09936330562985204,0.10357147444995088,0.1010252331944533,0.09152948101599437,0.10832516811153935,0.10556555,0.09973931825246192,0.24460543515866318
2024-12-18,0.18813831060629466,0.16587510230554922,0.2252877767713005,0.09307766547229229,0.20996687117261034,0.288648,0.1637276157503991,0.12112770458782354
2024-12-19,0.17644752673150219,0.15361288664156644,0.21306670338434933,0.15893411338598415,0.20541348589439137,0.19842042,0.18026504200395924,0.1444414382995316
2024-12-20,0.17569825489247537,0.1599628419152724,0.20200583238828287,0.16511292712027778,0.16753125069040384,0.18395998,0.16944747756771897,0.14425011842816815
2024-12-23,0.1696203554930075,0.16094935014260847,0.191544233156841,0.17897953510618506,0.14282823803875444,0.13467836,0.163809376212649,0.13813150193452722
2024-12-24,0.16998199062840474,0.16637504903352313,0.18170392292534693,0.18975789586538885,0.11027877302168161,0.092728555,0.1566728865051584,0.11511478230323395
2024-12-26,0.15991653901941405,0.1535314587473305,0.17280650446951829,0.20396916299474963,0.1116891196139078,0.10889316,0.15852494054269048,0.14539601300579721
2024-12-27,0.16214286748539108,0.16056713975522963,0.18066657256011726,0.1482554615085227,0.14447822604824845,0.14576028,0.1516255183473874,0.12825009627597142
2024-12-30,0.16333776697485158,0.16684651576356402,0.1863767875719274,0.1545729526764117,0.14889459552431067,0.16479117,0.15560177172519132,0.12998893658673474
2024-12-31,0.15556955121935634,0.15965548980683866,0.1794450576687772,0.1504517921769447,0.1459213790578927,0.15767327,0.15064757415139793,0.12684771402063863
2025-01-02,0.14726891662932218,0.15088236386796963,0.17134471833129125,0.14327084095015857,0.15333203386593766,0.17056413,0.1479572638151395,0.1673278409099867
2025-01-03,0.15464228107344277,0.16131621597143586,0.16354040925347962,0.1271653041688141,0.12667919132014266,0.12389163,0.13616225885413316,0.142220318265125
2025-01-06,0.14892667723985858,0.15749218881070784,0.15604825638802863,0.14139626046115972,0.12602478033428133,0.12546398,0.13878257267843322,0.13695078926724674
2025-01-07,0.153006718710735,0.16397797087041002,0.1668325851412208,0.13385611676578923,0.15061874406432318,0.15336497,0.14582719318028248,0.17049719386223375
2025-01-08,0.1446963273667981,0.1532019450703705,0.1590255593204125,0.13419788607997973,0.1344600099556091,0.14180408,0.137784741134129,0.1707987372256426
