,GARCH,EGARCH,GJR-GARCH,HAR-RV,LightGBM,XGBoost,Ensemble,actual
2020-10-12,0.20055780740205742,0.22837445560499312,0.1600805412579287,0.19998240310821275,0.18808710392474123,0.18221542,0.19620910481167045,0.13425532631824882
2020-10-13,0.19046922035284036,0.21749500856675472,0.15851710354519635,0.19914011911844243,0.20312178039325474,0.1847969,0.19757703995484585,0.1308740801363065
2020-10-14,0.18176853025293493,0.20923798273617045,0.15777786315036818,0.19218574367786112,0.17818807483952515,0.18515389,0.18404744959010708,0.12306893949267532
2020-10-15,0.17034590411087921,0.1917855464113443,0.1504675927310551,0.1755314028608933,0.17518919066096264,0.16605276,0.17368883254424505,0.12803816723381742
2020-10-16,0.15974605765469088,0.1764915272204754,0.14336409928306537,0.16721769829782746,0.16615745703519175,0.16123012,0.16437373766257002,0.13034267269503963
2020-10-19,0.17541439763041214,0.19116784056931316,0.17855850993921465,0.1574343519377886,0.19615264567384247,0.17934656,0.1763337984140144,0.1451641675270403
2020-10-20,0.16623897646032318,0.18266324940310366,0.1688234624178215,0.15335968867087163,0.24682741710378706,0.24146974,0.18880869407832726,0.14287894771714907
2020-10-21,0.15631705956534347,0.1694891421509718,0.1604212979289279,0.14848100179790286,0.21839890496169057,0.20980792,0.17439898877497897,0.29192355570998585
2020-10-22,0.14967449705872032,0.16435739263444332,0.1522926576895453,0.1438114647561232,0.20954245443413916,0.20981318,0.1676761387496609,0.3016003175554306
2020-10-23,0.14214364856198375,0.15559861099148262,0.14470878129627207,0.14404012732490212,0.17101236600052247,0.16937464,0.15239871396246946,0.31284580469040973
2020-10-26,0.16979725992006411,0.1804849075372118,0.19026420473038594,0.14357875000695794,0.2658382684224872,0.25611526,0.19307142611650308,0.29610949204146597
2020-10-27,0.1599534455767163,0.16945445080304966,0.18059855998834376,0.14818539932007174,0.2738639246080768,0.27920285,0.1940009231682883,0.3207894439077288
2020-10-28,0.24969076931447357,0.2328525358973,0.30379561025661767,0.14717112632284995,0.2907815390272772,0.29970765,0.2292144782215336,0.24864837971019516
2020-10-29,0.24109499782788205,0.2309203905533419,0.2849816509509977,0.205533916335308,0.31386060602757837,0.34717718,0.25349650673025614,0.2709954353057892
2020-10-30,0.2340628549726053,0.23110273118784483,0.2800824058476358,0.2194821896546808,0.308688050848385,0.29799476,0.2540776984918904,0.256781221917207
2020-11-02,0.22798255186592853,0.23070911829726995,0.26316012831302804,0.2352522992831047,0.31423040008864683,0.30223256,0.25915508374589336,0.2553456688976678
2020-11-03,0.23359299978576364,0.24195752435637582,0.24865871428488068,0.2399564885079531,0.23929897877783746,0.2701736,0.23761615569051808,0.22273860897383804
2020-11-04,0.2486619469963939,0.2598667890731022,0.23654263640024317,0.2601034407949646,0.2563273095582033,0.25676808,0.2550308991165206,0.1690337057439234
2020-11-05,0.2545516945505424,0.2686729496097726,0.22475162310712077,0.23526301529232602,0.2090567257725354,0.1791824,0.23295714520513458,0.12214660706070854
2020-11-06,0.23635156966471413,0.24226601757681712,0.21110540925133756,0.2415682600607888,0.22762613852814856,0.21331269,0.23518198941788382,0.1553263531948574
2020-11-09,0.22899991242150047,0.2391872520873892,0.19965616984755624,0.23414760474524976,0.24066717131422125,0.20821376,0.23460489616032384,0.15513326359430865
2020-11-10,0.2131249543776609,0.2193270659374382,0.18823829716746507,0.23167636407437003,0.2387333693956972,0.2345099,0.2278448959492427,0.1585254518443458
2020-11-11,0.2029538800290044,0.21166511937267699,0.1780339616330657,0.21548704998289597,0.2137259051043756,0.21704993,0.210722278372092,0.17035299875063095
2020-11-12,0.19724169002019515,0.20990210992047334,0.182187455999282,0.19306369699574955,0.2038846163030552,0.20704103,0.19806333443966664,0.1572675606292722
2020-11-13,0.1987366068202641,0.21595839743634102,0.17369949400071913,0.1684988574919894,0.17993101219784086,0.19537452,0.18238882550336477,0.13365524845270263
2020-11-16,0.19621232125410112,0.21589890408626997,0.16550796523975925,0.173243501121228,0.1749967406955088,0.17691097,0.1814841876902793,0.11267796611557089
2020-11-17,0.18500785662075653,0.2040947724078431,0.1602144755161203,0.16741889819119005,0.17786898389577213,0.16438276,0.17676524623590625,0.15648720038674757
2020-11-18,0.18455145277967552,0.20571684984506208,0.17225808189187045,0.16450462932069015,0.20898707964422664,0.19664077,0.18601438724819744,0.13340390088529128
2020-11-19,0.17384577583233857,0.19462952951913892,0.16298673263676475,0.16888989438268878,0.21070686296823038,0.19188224,0.18448084439441925,0.13154321830620627
